"game_date","location","attendance","inning","inning_top_bot","away_score","home_score","batting","fielding","description","year","game_pbp_url","game_pbp_id","inning_half","result_runs","current_runs","row_id","top_inning_flag","end_inning_flag","end_half_inning_runs","new_game","end_game","sub_fl","event_cd","bat_name","sub_in","sub_out","game_end","r1_name","r2_name","r3_name","outs_on_play","outs_before","outs_after","base_cd_before","hit_type","int_bb_fl","sh_fl","sf_fl","base_cd_after","runs_to_end"
"04/22/2023","Evansville, IN",NA,3,"top","11","1","Eastern Ill.","Southern Ind.","IGNOFFO, R homered to left center, 3 RBI (3-2 KBBSBFFF)3a RILEY, L scored3a TAUL, R scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,5,12,9,35,0,0,14,0,0,0,23,"IGNOFFO, R ","","",0,"RILEY, L","TAUL, R","",0,1,1,3,"",0,0,0,0,5
"04/22/2023","Evansville, IN",NA,3,"top","11","1","Eastern Ill.","Southern Ind.","POORMAN, K singled up the middle (1-2 KKB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,5,12,12,36,0,0,14,0,0,0,20,"POORMAN, K ","","",0,"","","",0,1,1,0,"",0,0,0,1,2
"04/22/2023","Evansville, IN",NA,3,"top","13","1","Eastern Ill.","Southern Ind.","RUCKER, N homered to left field, 2 RBI (1-1 BK)3a POORMAN, K scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,5,14,12,37,0,0,14,0,0,0,23,"RUCKER, N ","","",0,"POORMAN, K","","",0,1,1,1,"",0,0,0,0,2
"04/22/2023","Evansville, IN",NA,3,"top","13","1","Eastern Ill.","Southern Ind.","Sliger, Z. to p for Seebold, G..",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,5,14,14,38,0,0,14,0,0,1,1,"","Sliger, Z.","Seebold, G",0,"","","",0,1,1,0,"",0,0,0,0,0
"04/22/2023","Evansville, IN",NA,3,"top","13","1","Eastern Ill.","Southern Ind.","LASHURE, G popped up to ss (1-1 SB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,5,14,14,39,0,0,14,0,0,0,2,"LASHURE, G ","","",0,"","","",1,1,2,0,"GO",0,0,0,0,0
"04/22/2023","Evansville, IN",NA,3,"top","13","1","Eastern Ill.","Southern Ind.","DILELLO, D walked (3-0 BBBB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,5,14,14,40,0,0,14,0,0,0,14,"DILELLO, D ","","",0,"","","",0,2,2,0,"",0,0,0,1,0
"04/22/2023","Evansville, IN",NA,3,"top","13","1","Eastern Ill.","Southern Ind.","WORCESTER, C flied out to rf (0-1 S).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,5,14,14,41,0,1,14,0,0,0,2,"WORCESTER, C ","","",0,"DILELLO, D","","",1,2,3,1,"FO",0,0,0,NA,0
"04/22/2023","Evansville, IN",NA,3,"bot","13","1","Southern Ind.","Eastern Ill.","Ebest, T. struck out swinging (1-2 BFSS).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,6,14,14,42,1,0,14,0,0,0,3,"Ebest, T. ","","",0,"","","",1,0,1,0,"K",0,0,0,0,0
"04/22/2023","Evansville, IN",NA,3,"bot","13","1","Southern Ind.","Eastern Ill.","McNew, L. struck out swinging (2-2 FFFBBS).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,6,14,14,43,0,0,14,0,0,0,3,"McNew, L. ","","",0,"","","",1,1,2,0,"K",0,0,0,0,0
"04/22/2023","Evansville, IN",NA,3,"bot","13","1","Southern Ind.","Eastern Ill.","Ellis, J. popped up to ss (2-1 BKB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,6,14,14,44,0,1,14,0,0,0,2,"Ellis, J. ","","",0,"","","",1,2,3,0,"GO",0,0,0,NA,0
"04/22/2023","Evansville, IN",NA,4,"top","13","1","Eastern Ill.","Southern Ind.","TAUL, R doubled down the 3b line (1-1 BS).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,14,14,45,1,0,18,0,0,0,21,"TAUL, R ","","",0,"","","",0,0,0,0,"",0,0,0,2,4
"04/22/2023","Evansville, IN",NA,4,"top","13","1","Eastern Ill.","Southern Ind.","RILEY, L flied out to cf (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,14,14,46,0,0,18,0,0,0,2,"RILEY, L ","","",0,"","TAUL, R","",1,0,1,2,"FO",0,0,0,2,4
"04/22/2023","Evansville, IN",NA,4,"top","13","1","Eastern Ill.","Southern Ind.","EICKHOFF, L walked (3-2 BBKFBB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,14,14,47,0,0,18,0,0,0,14,"EICKHOFF, L ","","",0,"","TAUL, R","",0,1,1,2,"",0,0,0,3,4
"04/22/2023","Evansville, IN",NA,4,"top","13","1","Eastern Ill.","Southern Ind.","IGNOFFO, R walked (3-2 BFKBBFB)3a EICKHOFF, L advanced to second3a TAUL, R advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,14,14,48,0,0,18,0,0,0,14,"IGNOFFO, R ","","",0,"EICKHOFF, L","TAUL, R","",0,1,1,3,"",0,0,0,7,4
"04/22/2023","Evansville, IN",NA,4,"top","14","1","Eastern Ill.","Southern Ind.","POORMAN, K singled through the left side, RBI (2-2 KKFBB)3a IGNOFFO, R advanced to second3a EICKHOFF, L advanced to third3a TAUL, R scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,15,14,49,0,0,18,0,0,0,20,"POORMAN, K ","","",0,"IGNOFFO, R","EICKHOFF, L","TAUL, R",0,1,1,7,"",0,0,0,7,4
"04/22/2023","Evansville, IN",NA,4,"top","14","1","Eastern Ill.","Southern Ind.","RUCKER, N struck out swinging (3-2 BBFBKS).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,15,15,50,0,0,18,0,0,0,3,"RUCKER, N ","","",0,"POORMAN, K","IGNOFFO, R","EICKHOFF, L",1,1,2,7,"K",0,0,0,7,3
"04/22/2023","Evansville, IN",NA,4,"top","16","1","Eastern Ill.","Southern Ind.","LASHURE, G singled to left center, 2 RBI (1-0 B)3a POORMAN, K advanced to second3a IGNOFFO, R scored3a EICKHOFF, L scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,17,15,51,0,0,18,0,0,0,20,"LASHURE, G ","","",0,"POORMAN, K","IGNOFFO, R","EICKHOFF, L",0,2,2,7,"",0,0,0,3,3
"04/22/2023","Evansville, IN",NA,4,"top","16","1","Eastern Ill.","Southern Ind.","DILELLO, D walked (3-1 KBBBB)3a LASHURE, G advanced to second3a POORMAN, K advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,17,17,52,0,0,18,0,0,0,14,"DILELLO, D ","","",0,"LASHURE, G","POORMAN, K","",0,2,2,3,"",0,0,0,7,1
"04/22/2023","Evansville, IN",NA,4,"top","16","1","Eastern Ill.","Southern Ind.","Morgan, T. to p for Sliger, Z..",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,17,17,53,0,0,18,0,0,1,1,"","Morgan, T.","Sliger, Z",0,"DILELLO, D","LASHURE, G","POORMAN, K",0,2,2,7,"",0,0,0,7,1
"04/22/2023","Evansville, IN",NA,4,"top","16","1","Eastern Ill.","Southern Ind.","GOBER, C pinch hit for WORCESTER, C.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,17,17,54,0,0,18,0,0,1,1,"","GOBER, C","WORCESTER, C",0,"DILELLO, D","LASHURE, G","POORMAN, K",0,2,2,7,"",0,0,0,7,1
"04/22/2023","Evansville, IN",NA,4,"top","17","1","Eastern Ill.","Southern Ind.","GOBER, C walked, RBI (3-1 BBKBB)3a DILELLO, D advanced to second3a LASHURE, G advanced to third3a POORMAN, K scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,18,17,55,0,0,18,0,0,0,14,"GOBER, C ","","",0,"DILELLO, D","LASHURE, G","POORMAN, K",0,2,2,7,"",0,0,0,7,1
"04/22/2023","Evansville, IN",NA,4,"top","17","1","Eastern Ill.","Southern Ind.","TAUL, R struck out swinging (2-2 BKBFFS).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,7,18,18,56,0,1,18,0,0,0,3,"TAUL, R ","","",0,"GOBER, C","DILELLO, D","LASHURE, G",1,2,3,7,"K",0,0,0,NA,0
"04/22/2023","Evansville, IN",NA,4,"bot","17","1","Southern Ind.","Eastern Ill.","DILUCA, L to 2b for DILELLO, D.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,18,18,57,1,0,22,0,0,1,1,"","DILUCA, L","DILELLO, D",0,"","","",0,0,0,0,"",0,0,0,0,4
"04/22/2023","Evansville, IN",NA,4,"bot","17","1","Southern Ind.","Eastern Ill.","GOBER, C to lf.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,18,18,58,0,0,22,0,0,1,0,"","GOBER, C","",0,"","","",0,0,0,0,"",0,0,0,0,4
"04/22/2023","Evansville, IN",NA,4,"bot","17","1","Southern Ind.","Eastern Ill.","Taylor, D. flied out to cf (1-2 FKFB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,18,18,59,0,0,22,0,0,0,2,"Taylor, D. ","","",0,"","","",1,0,1,0,"FO",0,0,0,0,4
"04/22/2023","Evansville, IN",NA,4,"bot","17","1","Southern Ind.","Eastern Ill.","Tachioka, R. singled to left field (1-1 KB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,18,18,60,0,0,22,0,0,0,20,"Tachioka, R. ","","",0,"","","",0,1,1,0,"",0,0,0,1,4
"04/22/2023","Evansville, IN",NA,4,"bot","17","1","Southern Ind.","Eastern Ill.","Stroh, P. singled to left field (2-0 BB)3a Tachioka, R. advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,18,18,61,0,0,22,0,0,0,20,"Stroh, P. ","","",0,"Tachioka, R.","","",0,1,1,1,"",0,0,0,3,4
"04/22/2023","Evansville, IN",NA,4,"bot","17","2","Southern Ind.","Eastern Ill.","Niehaus, C. reached on a fielding error by 3b (1-0 B)3a Stroh, P. advanced to third3a Tachioka, R. advanced to third, scored on a throwing error by 3b.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,19,18,62,0,0,22,0,0,0,18,"Niehaus, C. ","","",0,"Stroh, P.","Tachioka, R.","",0,1,1,3,"",0,0,0,5,4
"04/22/2023","Evansville, IN",NA,4,"bot","17","3","Southern Ind.","Eastern Ill.","Kahre, E. singled to shortstop, RBI (0-0)3a Niehaus, C. advanced to second3a Stroh, P. scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,20,19,63,0,0,22,0,0,0,20,"Kahre, E. ","","",0,"Niehaus, C.","","Stroh, P.",0,1,1,5,"",0,0,0,3,3
"04/22/2023","Evansville, IN",NA,4,"bot","17","3","Southern Ind.","Eastern Ill.","Van Grieken singled to shortstop (1-2 BKK)3a Kahre, E. advanced to second3a Niehaus, C. advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,20,20,64,0,0,22,0,0,0,20,"Van Grieken ","","",0,"Kahre, E.","Niehaus, C.","",0,1,1,3,"",0,0,0,7,2
"04/22/2023","Evansville, IN",NA,4,"bot","17","5","Southern Ind.","Eastern Ill.","Ebest, T. singled through the right side, 2 RBI (1-1 KB)3a Van Grieken advanced to second3a Kahre, E. scored, unearned3a Niehaus, C. scored, unearned.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,22,20,65,0,0,22,0,0,0,20,"Ebest, T. ","","",0,"Van Grieken","Kahre, E.","Niehaus, C.",0,1,1,7,"",0,0,0,3,2
"04/22/2023","Evansville, IN",NA,4,"bot","17","5","Southern Ind.","Eastern Ill.","McNew, L. lined into double play ss to 2b (0-1 K)3a Van Grieken out on the play.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,8,22,22,66,0,1,22,0,0,0,2,"McNew, L. ","","",0,"Ebest, T.","Van Grieken","",2,1,3,3,"GO",0,0,0,NA,0
"04/22/2023","Evansville, IN",NA,5,"top","17","5","Eastern Ill.","Southern Ind.","RILEY, L flied out to cf (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,9,22,22,67,1,0,22,0,0,0,2,"RILEY, L ","","",0,"","","",1,0,1,0,"FO",0,0,0,0,0
"04/22/2023","Evansville, IN",NA,5,"top","17","5","Eastern Ill.","Southern Ind.","EICKHOFF, L flied out to cf (1-0 B).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,9,22,22,68,0,0,22,0,0,0,2,"EICKHOFF, L ","","",0,"","","",1,1,2,0,"FO",0,0,0,0,0
"04/22/2023","Evansville, IN",NA,5,"top","17","5","Eastern Ill.","Southern Ind.","IGNOFFO, R singled up the middle (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,9,22,22,69,0,0,22,0,0,0,20,"IGNOFFO, R ","","",0,"","","",0,2,2,0,"",0,0,0,1,0
"04/22/2023","Evansville, IN",NA,5,"top","17","5","Eastern Ill.","Southern Ind.","POORMAN, K flied out to lf (0-1 K).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,9,22,22,70,0,1,22,0,0,0,2,"POORMAN, K ","","",0,"IGNOFFO, R","","",1,2,3,1,"FO",0,0,0,NA,0
"04/22/2023","Evansville, IN",NA,5,"bot","17","5","Southern Ind.","Eastern Ill.","Ellis, J. struck out swinging (3-2 KBKBFBFS).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,10,22,22,71,1,0,24,0,0,0,3,"Ellis, J. ","","",0,"","","",1,0,1,0,"K",0,0,0,0,2
"04/22/2023","Evansville, IN",NA,5,"bot","17","5","Southern Ind.","Eastern Ill.","Taylor, D. walked (3-1 BFBBB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,10,22,22,72,0,0,24,0,0,0,14,"Taylor, D. ","","",0,"","","",0,1,1,0,"",0,0,0,1,2
"04/22/2023","Evansville, IN",NA,5,"bot","17","5","Southern Ind.","Eastern Ill.","Tachioka, R. flied out to cf (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,10,22,22,73,0,0,24,0,0,0,2,"Tachioka, R. ","","",0,"Taylor, D.","","",1,1,2,1,"FO",0,0,0,1,2
"04/22/2023","Evansville, IN",NA,5,"bot","17","5","Southern Ind.","Eastern Ill.","Stroh, P. walked (3-2 KKBBFBFB)3a Taylor, D. advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,10,22,22,74,0,0,24,0,0,0,14,"Stroh, P. ","","",0,"Taylor, D.","","",0,2,2,1,"",0,0,0,3,2
"04/22/2023","Evansville, IN",NA,5,"bot","17","6","Southern Ind.","Eastern Ill.","Niehaus, C. doubled to left field, RBI (0-0)3a Stroh, P. advanced to third3a Taylor, D. scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,10,23,22,75,0,0,24,0,0,0,21,"Niehaus, C. ","","",0,"Stroh, P.","Taylor, D.","",0,2,2,3,"",0,0,0,6,2
"04/22/2023","Evansville, IN",NA,5,"bot","17","7","Southern Ind.","Eastern Ill.","Kahre, E. singled to left field, RBI (1-1 KB)3a Niehaus, C. advanced to third3a Stroh, P. scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,10,24,23,76,0,0,24,0,0,0,20,"Kahre, E. ","","",0,"","Niehaus, C.","Stroh, P.",0,2,2,6,"",0,0,0,5,1
"04/22/2023","Evansville, IN",NA,5,"bot","17","7","Southern Ind.","Eastern Ill.","Van Grieken grounded out to 2b (1-0 B).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,10,24,24,77,0,1,24,0,0,0,2,"Van Grieken ","","",0,"Kahre, E.","","Niehaus, C.",1,2,3,5,"GO",0,0,0,NA,0
"04/22/2023","Evansville, IN",NA,6,"top","17","7","Eastern Ill.","Southern Ind.","RUCKER, N walked (3-1 KBBBB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,11,24,24,78,1,0,25,0,0,0,14,"RUCKER, N ","","",0,"","","",0,0,0,0,"",0,0,0,1,1
"04/22/2023","Evansville, IN",NA,6,"top","17","7","Eastern Ill.","Southern Ind.","LASHURE, G hit by pitch (0-0)3a RUCKER, N advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,11,24,24,79,0,0,25,0,0,0,16,"LASHURE, G ","","",0,"RUCKER, N","","",0,0,0,1,"",0,0,0,3,1
"04/22/2023","Evansville, IN",NA,6,"top","17","7","Eastern Ill.","Southern Ind.","DILUCA, L walked (3-2 BKBBKB)3a LASHURE, G advanced to second3a RUCKER, N advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,11,24,24,80,0,0,25,0,0,0,14,"DILUCA, L ","","",0,"LASHURE, G","RUCKER, N","",0,0,0,3,"",0,0,0,7,1
"04/22/2023","Evansville, IN",NA,6,"top","17","7","Eastern Ill.","Southern Ind.","Anderson, C. to p for Morgan, T..",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,11,24,24,81,0,0,25,0,0,1,1,"","Anderson, C.","Morgan, T",0,"DILUCA, L","LASHURE, G","RUCKER, N",0,0,0,7,"",0,0,0,7,1
"04/22/2023","Evansville, IN",NA,6,"top","18","7","Eastern Ill.","Southern Ind.","GOBER, C reached on a fielder's choice, RBI (2-0 BB)3a DILUCA, L out at second ss to 2b3a LASHURE, G advanced to third3a RUCKER, N scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,11,25,24,82,0,0,25,0,0,0,19,"GOBER, C ","","",0,"DILUCA, L","LASHURE, G","RUCKER, N",1,0,1,7,"",0,0,0,5,1
"04/22/2023","Evansville, IN",NA,6,"top","18","7","Eastern Ill.","Southern Ind.","TAUL, R reached on a fielder's choice, advanced to second (1-0 B)3a GOBER, C advanced to third3a LASHURE, G out at home p to 3b to c to 1b.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,11,25,25,83,0,0,25,0,0,0,19,"TAUL, R ","","",0,"GOBER, C","","LASHURE, G",1,1,2,5,"",0,0,0,6,0
"04/22/2023","Evansville, IN",NA,6,"top","18","7","Eastern Ill.","Southern Ind.","RILEY, L struck out looking (3-2 BBKBKK).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,11,25,25,84,0,1,25,0,0,0,3,"RILEY, L ","","",0,"","TAUL, R","GOBER, C",1,2,3,6,"K",0,0,0,NA,0
"04/22/2023","Evansville, IN",NA,6,"bot","18","7","Southern Ind.","Eastern Ill.","HANSCOM, J to p for HAMPTON, K.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,12,25,25,85,1,0,25,0,0,1,1,"","HANSCOM, J","HAMPTON, K",0,"","","",0,0,0,0,"",0,0,0,0,0
"04/22/2023","Evansville, IN",NA,6,"bot","18","7","Southern Ind.","Eastern Ill.","Ebest, T. walked (3-1 KBBBB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,12,25,25,86,0,0,25,0,0,0,14,"Ebest, T. ","","",0,"","","",0,0,0,0,"",0,0,0,1,0
"04/22/2023","Evansville, IN",NA,6,"bot","18","7","Southern Ind.","Eastern Ill.","McNew, L. flied out to cf (2-1 BFB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,12,25,25,87,0,0,25,0,0,0,2,"McNew, L. ","","",0,"Ebest, T.","","",1,0,1,1,"FO",0,0,0,1,0
"04/22/2023","Evansville, IN",NA,6,"bot","18","7","Southern Ind.","Eastern Ill.","Ellis, J. singled through the left side (1-1 FB)3a Ebest, T. advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,12,25,25,88,0,0,25,0,0,0,20,"Ellis, J. ","","",0,"Ebest, T.","","",0,1,1,1,"",0,0,0,3,0
"04/22/2023","Evansville, IN",NA,6,"bot","18","7","Southern Ind.","Eastern Ill.","Taylor, D. flied out to rf (0-2 SK).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,12,25,25,89,0,0,25,0,0,0,2,"Taylor, D. ","","",0,"Ellis, J.","Ebest, T.","",1,1,2,3,"FO",0,0,0,3,0
"04/22/2023","Evansville, IN",NA,6,"bot","18","7","Southern Ind.","Eastern Ill.","Tachioka, R. grounded out to p (0-2 FK).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,12,25,25,90,0,1,25,0,0,0,2,"Tachioka, R. ","","",0,"Ellis, J.","Ebest, T.","",1,2,3,3,"GO",0,0,0,NA,0
"04/22/2023","Evansville, IN",NA,7,"top","18","7","Eastern Ill.","Southern Ind.","EICKHOFF, L reached on a fielding error by ss (1-1 KB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,25,25,91,1,0,29,0,0,0,18,"EICKHOFF, L ","","",0,"","","",0,0,0,0,"",0,0,0,1,4
"04/22/2023","Evansville, IN",NA,7,"top","18","7","Eastern Ill.","Southern Ind.","IGNOFFO, R singled to shortstop (1-1 SB)3a EICKHOFF, L advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,25,25,92,0,0,29,0,0,0,20,"IGNOFFO, R ","","",0,"EICKHOFF, L","","",0,0,0,1,"",0,0,0,3,4
"04/22/2023","Evansville, IN",NA,7,"top","18","7","Eastern Ill.","Southern Ind.","POORMAN, K grounded into double play ss to 2b to 1b (0-1 K)3a IGNOFFO, R out on the play3a EICKHOFF, L advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,25,25,93,0,0,29,0,0,0,2,"POORMAN, K ","","",0,"IGNOFFO, R","EICKHOFF, L","",2,0,2,3,"GO",0,0,0,4,4
"04/22/2023","Evansville, IN",NA,7,"top","19","7","Eastern Ill.","Southern Ind.","RUCKER, N doubled to right field, RBI (2-1 KBB)3a EICKHOFF, L scored, unearned.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,26,25,94,0,0,29,0,0,0,21,"RUCKER, N ","","",0,"","","EICKHOFF, L",0,2,2,4,"",0,0,0,2,4
"04/22/2023","Evansville, IN",NA,7,"top","19","7","Eastern Ill.","Southern Ind.","RUCKER, N advanced to third on a wild pitch.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,26,26,95,0,0,29,0,0,0,9,"","","",0,"","RUCKER, N","",0,2,2,2,"",0,0,0,4,3
"04/22/2023","Evansville, IN",NA,7,"top","19","7","Eastern Ill.","Southern Ind.","LASHURE, G walked (3-2 KBKBFBB).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,26,26,96,0,0,29,0,0,0,14,"LASHURE, G ","","",0,"","","RUCKER, N",0,2,2,4,"",0,0,0,5,3
"04/22/2023","Evansville, IN",NA,7,"top","19","7","Eastern Ill.","Southern Ind.","LASHURE, G advanced to second on a wild pitch.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,26,26,97,0,0,29,0,0,0,9,"","","",0,"LASHURE, G","","RUCKER, N",0,2,2,5,"",0,0,0,6,3
"04/22/2023","Evansville, IN",NA,7,"top","20","7","Eastern Ill.","Southern Ind.","DILUCA, L singled up the middle, RBI (3-2 KKBFBFB)3a LASHURE, G advanced to third3a RUCKER, N scored, unearned.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,27,26,98,0,0,29,0,0,0,20,"DILUCA, L ","","",0,"","LASHURE, G","RUCKER, N",0,2,2,6,"",0,0,0,5,3
"04/22/2023","Evansville, IN",NA,7,"top","21","7","Eastern Ill.","Southern Ind.","GOBER, C singled up the middle, RBI (0-0)3a DILUCA, L advanced to second3a LASHURE, G scored, unearned.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,28,27,99,0,0,29,0,0,0,20,"GOBER, C ","","",0,"DILUCA, L","","LASHURE, G",0,2,2,5,"",0,0,0,3,2
"04/22/2023","Evansville, IN",NA,7,"top","22","7","Eastern Ill.","Southern Ind.","TAUL, R singled up the middle, RBI (1-0 B)3a GOBER, C advanced to second3a DILUCA, L scored, unearned.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,29,28,100,0,0,29,0,0,0,20,"TAUL, R ","","",0,"GOBER, C","DILUCA, L","",0,2,2,3,"",0,0,0,3,1
"04/22/2023","Evansville, IN",NA,7,"top","22","7","Eastern Ill.","Southern Ind.","RILEY, L flied out to rf (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,13,29,29,101,0,1,29,0,0,0,2,"RILEY, L ","","",0,"TAUL, R","GOBER, C","",1,2,3,3,"FO",0,0,0,NA,0
"04/22/2023","Evansville, IN",NA,7,"bot","22","7","Southern Ind.","Eastern Ill.","AKBAR, J to ss for POORMAN, K.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,14,29,29,102,1,0,32,0,0,1,1,"","AKBAR, J","POORMAN, K",0,"","","",0,0,0,0,"",0,0,0,0,3
"04/22/2023","Evansville, IN",NA,7,"bot","22","7","Southern Ind.","Eastern Ill.","DRUMKE, D to lf for GOBER, C.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,14,29,29,103,0,0,32,0,0,1,1,"","DRUMKE, D","GOBER, C",0,"","","",0,0,0,0,"",0,0,0,0,3
"04/22/2023","Evansville, IN",NA,7,"bot","22","7","Southern Ind.","Eastern Ill.","TAUL, R to 3b.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,14,29,29,104,0,0,32,0,0,1,0,"","TAUL, R","",0,"","","",0,0,0,0,"",0,0,0,0,3
"04/22/2023","Evansville, IN",NA,7,"bot","22","7","Southern Ind.","Eastern Ill.","Stroh, P. singled, bunt (0-0).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,14,29,29,105,0,0,32,0,0,0,20,"Stroh, P. ","","",0,"","","",0,0,0,0,"B",0,0,0,1,3
"04/22/2023","Evansville, IN",NA,7,"bot","22","7","Southern Ind.","Eastern Ill.","Niehaus, C. walked (3-2 BFKFBBB)3a Stroh, P. advanced to second.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,14,29,29,106,0,0,32,0,0,0,14,"Niehaus, C. ","","",0,"Stroh, P.","","",0,0,0,1,"",0,0,0,3,3
"04/22/2023","Evansville, IN",NA,7,"bot","22","7","Southern Ind.","Eastern Ill.","Kahre, E. walked (3-2 SBBBSB)3a Niehaus, C. advanced to second3a Stroh, P. advanced to third.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,14,29,29,107,0,0,32,0,0,0,14,"Kahre, E. ","","",0,"Niehaus, C.","Stroh, P.","",0,0,0,3,"",0,0,0,7,3
"04/22/2023","Evansville, IN",NA,7,"bot","22","7","Southern Ind.","Eastern Ill.","Van Grieken struck out swinging (1-2 SBSS).",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,14,29,29,108,0,0,32,0,0,0,3,"Van Grieken ","","",0,"Kahre, E.","Niehaus, C.","Stroh, P.",1,0,1,7,"K",0,0,0,7,3
"04/22/2023","Evansville, IN",NA,7,"bot","22","8","Southern Ind.","Eastern Ill.","Ebest, T. walked, RBI (3-2 BKFBBB)3a Kahre, E. advanced to second3a Niehaus, C. advanced to third3a Stroh, P. scored.",2023,"https://stats.ncaa.org/game/play_by_play/5477896",5477896,14,30,29,109,0,0,32,0,0,0,14,"Ebest, T. ","","",0,"Kahre, E.","Niehaus, C.","Stroh, P.",0,1,1,7,"",0,0,0,7,3
